,label,blue,green,red,nir,swir1,swir2
1192,blt,9925.0,10508.0,10996.0,15069.0,15080.0,13092.0
1193,blt,9541.0,10271.0,10640.0,16000.0,15626.0,13851.0
1194,blt,9386.0,9875.0,10139.0,16618.0,14349.0,11476.0
1195,blt,9542.0,10035.0,10282.0,16772.0,15170.0,11666.0
1196,blt,9852.0,10510.0,10783.0,16308.0,14257.0,11476.0
1197,blt,10315.0,10905.0,11424.0,15689.0,15443.0,13376.0
1198,blt,9930.0,10194.0,10641.0,14601.0,14348.0,12520.0
1199,blt,10469.0,11141.0,11639.0,15688.0,15350.0,13090.0
1200,blt,11083.0,11691.0,12276.0,16923.0,17354.0,15272.0
1201,blt,9315.0,9799.0,9783.0,16923.0,13342.0,10714.0
1202,blt,9779.0,10117.0,10428.0,14600.0,14164.0,12139.0
1203,blt,9162.0,9643.0,9784.0,15065.0,13159.0,11284.0
1204,blt,9396.0,10119.0,10643.0,15531.0,13981.0,12139.0
1205,blt,9936.0,10592.0,11070.0,15221.0,14163.0,12043.0
1206,blt,9241.0,9645.0,9786.0,14598.0,12975.0,11284.0
1207,blt,9320.0,9803.0,9858.0,14909.0,13066.0,11093.0
1208,blt,9708.0,10199.0,10430.0,14908.0,14071.0,12233.0
1209,blt,9709.0,10358.0,10574.0,15529.0,13980.0,12613.0
1210,blt,9555.0,9964.0,10146.0,15374.0,13523.0,10998.0
1211,blt,9246.0,9648.0,9931.0,14597.0,13158.0,11473.0
1212,blt,9325.0,9569.0,9502.0,15527.0,12792.0,10617.0
1213,blt,9172.0,9729.0,9789.0,16761.0,12974.0,10807.0
1214,blt,9406.0,9967.0,10077.0,17069.0,14160.0,11472.0
1215,blt,9097.0,9572.0,9575.0,16758.0,13337.0,10522.0
1216,blt,9176.0,9652.0,9576.0,16603.0,12790.0,10236.0
1217,blt,9177.0,9732.0,9648.0,16448.0,13246.0,10901.0
1218,blt,9565.0,9971.0,10291.0,15522.0,14704.0,12419.0
1219,blt,9565.0,9971.0,10291.0,15522.0,14704.0,12419.0
1220,blt,9334.0,10050.0,10221.0,16293.0,15159.0,12324.0
1221,blt,9645.0,10129.0,11004.0,16446.0,16705.0,13082.0
1222,blt,9415.0,10130.0,11005.0,16137.0,17612.0,13745.0
1223,blt,9416.0,10053.0,10650.0,16290.0,17067.0,13081.0
1224,blt,9264.0,9975.0,10081.0,16904.0,15248.0,11753.0
1225,blt,9188.0,9660.0,9869.0,16596.0,14246.0,11373.0
1226,blt,9267.0,9661.0,9654.0,16134.0,13426.0,10805.0
1227,blt,9191.0,9662.0,9584.0,16287.0,13243.0,10709.0
1228,blt,9270.0,9979.0,10013.0,15978.0,13881.0,11847.0
1229,blt,9194.0,9822.0,9514.0,16593.0,12877.0,10614.0
1230,blt,9195.0,9665.0,9729.0,16745.0,12786.0,10614.0
1231,blt,9197.0,9588.0,9587.0,16437.0,12968.0,10804.0
1232,blt,9429.0,9825.0,9802.0,16436.0,13059.0,10898.0
1233,blt,9150.0,9793.0,10280.0,15228.0,14899.0,12428.0
1234,blt,9226.0,9793.0,10137.0,14761.0,14990.0,12714.0
1235,blt,9303.0,9713.0,10065.0,14605.0,14534.0,12714.0
1236,blt,9458.0,9951.0,10423.0,13982.0,14169.0,12714.0
1237,blt,9534.0,9870.0,10207.0,14294.0,13712.0,11858.0
1238,blt,9533.0,9869.0,10207.0,14451.0,14261.0,12620.0
1239,blt,9998.0,10504.0,11066.0,13827.0,14535.0,13285.0
1240,blt,10305.0,10820.0,11494.0,14139.0,14992.0,14046.0
1241,blt,10073.0,10661.0,11065.0,14451.0,15085.0,13856.0
1242,blt,9373.0,9866.0,10277.0,13513.0,13530.0,12240.0
1243,blt,9606.0,9866.0,10133.0,12886.0,12432.0,11288.0
1244,blt,9605.0,9945.0,10204.0,13984.0,13073.0,11574.0
1245,blt,9449.0,10024.0,10348.0,13828.0,14080.0,12431.0
1246,blt,9604.0,9944.0,10275.0,13514.0,14081.0,12717.0
1247,blt,9290.0,9703.0,10059.0,13201.0,12890.0,11765.0
1248,blt,9210.0,9542.0,9699.0,13514.0,12066.0,10622.0
1249,blt,9446.0,9782.0,9843.0,14608.0,13805.0,12050.0
1250,blt,9602.0,9943.0,10203.0,14452.0,13988.0,11954.0
1251,blt,9447.0,9625.0,9844.0,14451.0,13439.0,11574.0
1252,blt,9759.0,10024.0,10347.0,13827.0,13804.0,12335.0
1253,blt,9683.0,9865.0,10204.0,13042.0,13622.0,12239.0
1254,blt,9760.0,10183.0,10491.0,13513.0,13896.0,12525.0
1255,blt,10149.0,10502.0,10993.0,14138.0,14627.0,13381.0
1256,blt,9685.0,10105.0,10420.0,14138.0,13896.0,12429.0
1257,blt,9219.0,9629.0,9703.0,14294.0,12614.0,10811.0
1258,blt,9298.0,9709.0,9775.0,14605.0,12980.0,11192.0
1259,blt,9299.0,9709.0,9847.0,15384.0,13529.0,11383.0
1260,blt,9455.0,9789.0,10064.0,15072.0,13529.0,11478.0
1261,blt,9689.0,9949.0,10279.0,14449.0,14168.0,12713.0
1262,blt,9380.0,9950.0,10065.0,14293.0,13529.0,11857.0
1263,blt,9691.0,10188.0,10351.0,14915.0,13985.0,12332.0
1264,blt,9614.0,10189.0,10494.0,15227.0,14898.0,13093.0
1265,blt,9847.0,10507.0,11066.0,14914.0,15262.0,13663.0
1266,blt,10002.0,10507.0,11067.0,14759.0,14532.0,13092.0
1267,blt,9849.0,10190.0,10639.0,14603.0,13893.0,12141.0
1268,blt,9462.0,9794.0,10067.0,14758.0,13161.0,11476.0
1269,blt,10005.0,10587.0,11211.0,15690.0,14805.0,12711.0
1270,blt,10467.0,11218.0,11851.0,16926.0,15809.0,13091.0
1271,blt,10620.0,11298.0,11638.0,16771.0,14987.0,12996.0
1272,blt,10238.0,10904.0,11282.0,16925.0,15534.0,12806.0
1273,blt,9621.0,10194.0,10426.0,14601.0,14257.0,12615.0
1274,blt,9931.0,10511.0,11069.0,14445.0,14804.0,13280.0
1275,blt,9931.0,10353.0,10784.0,14600.0,14347.0,12710.0
1276,blt,10241.0,10512.0,11141.0,14756.0,15533.0,13565.0
1277,blt,10471.0,10827.0,11425.0,15532.0,16625.0,15366.0
1278,blt,9471.0,9959.0,9999.0,16150.0,13159.0,10809.0
1279,blt,9704.0,9960.0,10572.0,14755.0,13707.0,11854.0
1280,blt,9473.0,9723.0,9928.0,14754.0,12336.0,10428.0
1281,blt,9241.0,9644.0,9857.0,14599.0,12884.0,10999.0
1282,blt,9165.0,9565.0,9786.0,14598.0,13615.0,11474.0
1283,blt,9166.0,9406.0,9786.0,14909.0,12975.0,10903.0
1284,blt,9400.0,9725.0,9787.0,14753.0,13066.0,11283.0
1285,blt,9555.0,10122.0,10288.0,15374.0,14254.0,12802.0
1286,blt,9786.0,10595.0,10859.0,16917.0,16531.0,14699.0
1287,blt,9324.0,9964.0,10002.0,16300.0,14344.0,11378.0
1288,blt,9170.0,9965.0,10147.0,15373.0,13888.0,11378.0
1289,blt,9327.0,9570.0,9646.0,15836.0,13339.0,11188.0
1290,blt,9406.0,9808.0,9790.0,16298.0,12882.0,10237.0
1291,blt,9097.0,9572.0,9504.0,16297.0,13064.0,10617.0
1292,blt,8944.0,9573.0,9362.0,17219.0,13155.0,10426.0
1293,blt,9100.0,9653.0,9291.0,16603.0,12789.0,10141.0
1294,blt,9332.0,9654.0,9793.0,16602.0,12607.0,10046.0
1295,blt,9411.0,10286.0,10435.0,16908.0,14886.0,12229.0
1296,blt,9411.0,10286.0,10435.0,16908.0,14886.0,12229.0
1297,blt,10027.0,10758.0,11287.0,16446.0,15978.0,13366.0
1298,blt,9568.0,10287.0,10863.0,16291.0,16068.0,13081.0
1299,blt,9338.0,9974.0,10508.0,15674.0,16431.0,13271.0
1300,blt,9263.0,9737.0,10152.0,15210.0,13973.0,11279.0
1301,blt,9418.0,9896.0,10295.0,15981.0,13882.0,11279.0
1302,blt,9420.0,9819.0,10011.0,16134.0,14063.0,11943.0
1303,blt,9575.0,10213.0,10652.0,16287.0,14701.0,12227.0
1304,blt,9882.0,10685.0,10794.0,16748.0,14882.0,12605.0
1305,blt,9193.0,9585.0,9800.0,15670.0,13060.0,10899.0
1306,blt,9040.0,9507.0,9301.0,16592.0,12695.0,9949.0
1307,blt,8811.0,9588.0,9444.0,17205.0,12512.0,9569.0
1308,blt,9428.0,9825.0,9873.0,16897.0,12876.0,10234.0
1309,blt,9506.0,10218.0,10158.0,17203.0,14334.0,11846.0
1310,blt,9228.0,9635.0,9995.0,16466.0,15719.0,12333.0
1311,blt,9306.0,9714.0,10353.0,14916.0,16358.0,13948.0
1312,blt,9305.0,9633.0,10065.0,14293.0,14808.0,12904.0
1313,blt,9148.0,9633.0,9777.0,13982.0,13437.0,11953.0
1314,blt,9224.0,9632.0,9850.0,14450.0,12980.0,11192.0
1315,blt,9457.0,9791.0,10136.0,14761.0,13346.0,11573.0
1316,blt,9688.0,10109.0,10494.0,14294.0,13895.0,12524.0
1317,blt,9687.0,10266.0,10708.0,13983.0,14626.0,13379.0
1318,blt,9455.0,10108.0,10494.0,14295.0,15175.0,13285.0
1319,blt,9531.0,10107.0,10422.0,13356.0,14170.0,12811.0
1320,blt,9374.0,9709.0,10205.0,12101.0,12524.0,11764.0
1321,blt,9296.0,9548.0,9773.0,13200.0,12432.0,10812.0
1322,blt,9373.0,9627.0,9918.0,13827.0,12982.0,11383.0
1323,blt,9604.0,9944.0,10276.0,13670.0,13804.0,12049.0
1324,blt,9448.0,9943.0,10132.0,13827.0,13347.0,11859.0
1325,blt,9291.0,9544.0,9772.0,13827.0,12248.0,10812.0
1326,blt,9682.0,10262.0,10706.0,15231.0,17000.0,16135.0
1327,blt,10070.0,10738.0,11207.0,16317.0,18183.0,16989.0
1328,blt,9528.0,9706.0,9988.0,15231.0,14536.0,12620.0
1329,blt,9529.0,10026.0,10205.0,14451.0,14079.0,12334.0
1330,blt,9530.0,9946.0,10277.0,13982.0,13530.0,12144.0
1331,blt,9452.0,9787.0,9989.0,14138.0,13164.0,11478.0
1332,blt,9763.0,10106.0,10349.0,14450.0,13895.0,12048.0
1333,blt,9842.0,10186.0,10493.0,13825.0,14352.0,12809.0
1334,blt,9765.0,10107.0,10350.0,13825.0,13437.0,12143.0
1335,blt,9534.0,9870.0,10064.0,13825.0,13071.0,11573.0
1336,blt,9301.0,9632.0,9848.0,14760.0,12979.0,11097.0
1337,blt,9146.0,9632.0,9417.0,17548.0,13620.0,11001.0
1338,blt,9147.0,9712.0,9417.0,18776.0,14167.0,11382.0
1339,blt,9148.0,9713.0,9634.0,17085.0,13345.0,10715.0
1340,blt,9226.0,9713.0,9778.0,16311.0,13619.0,11001.0
1341,blt,9305.0,9793.0,10066.0,16620.0,14897.0,11762.0
1342,blt,9384.0,9874.0,10353.0,16619.0,15718.0,12712.0
1343,blt,9617.0,10033.0,10424.0,16310.0,15717.0,13282.0
1344,blt,9386.0,9954.0,10210.0,16000.0,14714.0,12711.0
1345,blt,9230.0,9637.0,9780.0,15380.0,13343.0,11286.0
1346,blt,9852.0,10272.0,10569.0,15379.0,13892.0,12045.0
1347,blt,10698.0,11298.0,11709.0,16308.0,15990.0,14134.0
1348,blt,11157.0,11925.0,12347.0,16616.0,16080.0,14134.0
1349,blt,10699.0,11376.0,11922.0,15688.0,14348.0,12520.0
1350,blt,9855.0,10274.0,10571.0,14289.0,13251.0,11760.0
1351,blt,9856.0,10353.0,10785.0,14289.0,14073.0,12900.0
1352,blt,10548.0,10985.0,11639.0,14911.0,14803.0,13279.0
1353,blt,11159.0,11535.0,12276.0,15996.0,15349.0,13374.0
1354,blt,10243.0,10828.0,11355.0,15686.0,14437.0,12424.0
1355,blt,9396.0,9881.0,9856.0,15065.0,12976.0,11284.0
1356,blt,9551.0,9802.0,10072.0,15376.0,12244.0,9763.0
1357,blt,9397.0,9961.0,10000.0,15064.0,12975.0,10903.0
1358,blt,9553.0,10120.0,10429.0,15064.0,13980.0,12328.0
1359,blt,9553.0,9962.0,10573.0,14753.0,13889.0,11948.0
1360,blt,9244.0,9566.0,9930.0,14598.0,13615.0,11474.0
1361,blt,9631.0,10043.0,10217.0,15219.0,13158.0,11283.0
1362,blt,9786.0,10439.0,10717.0,16301.0,14435.0,11852.0
1363,blt,9479.0,10281.0,10646.0,17072.0,14800.0,11852.0
1364,blt,9403.0,10123.0,10289.0,15991.0,14344.0,11663.0
1365,blt,9558.0,10124.0,10432.0,15061.0,14343.0,12232.0
1366,blt,9250.0,9492.0,9718.0,14906.0,12883.0,10902.0
1367,blt,9251.0,9652.0,9719.0,15680.0,13248.0,10807.0
1368,blt,9329.0,9968.0,10005.0,16296.0,13794.0,11376.0
1369,blt,9330.0,9889.0,9863.0,16449.0,13702.0,11185.0
1370,blt,9178.0,9732.0,9577.0,16294.0,12698.0,10426.0
1371,blt,9411.0,9891.0,9936.0,16601.0,13063.0,10995.0
1372,blt,9797.0,10601.0,11004.0,16908.0,14886.0,12039.0
1373,blt,10258.0,11072.0,11783.0,16600.0,15249.0,13177.0
1374,blt,10258.0,11072.0,11783.0,16600.0,15249.0,13177.0
1375,blt,9646.0,10130.0,10437.0,16291.0,13792.0,11374.0
1376,blt,9493.0,9975.0,10366.0,15519.0,13700.0,11469.0
1377,blt,9340.0,9975.0,10294.0,15673.0,13882.0,11469.0
1378,blt,9495.0,10133.0,10722.0,16289.0,14064.0,11563.0
1379,blt,9651.0,9977.0,10296.0,15980.0,13791.0,11468.0
1380,blt,9498.0,10056.0,10225.0,15517.0,14336.0,12417.0
1381,blt,9577.0,10215.0,10794.0,16440.0,15609.0,13079.0
1382,blt,9501.0,9980.0,10155.0,16132.0,14245.0,11562.0
1383,blt,9195.0,9744.0,9801.0,15823.0,13880.0,11182.0
1384,blt,8966.0,9588.0,9729.0,16130.0,12968.0,10614.0
1385,blt,9735.0,10218.0,10513.0,16437.0,14061.0,12036.0
1386,blt,9813.0,10454.0,10655.0,16282.0,14424.0,12792.0
1387,blt,9308.0,9636.0,9995.0,15537.0,15902.0,13567.0
1388,blt,9073.0,9556.0,9707.0,14760.0,13893.0,11286.0
1389,blt,8916.0,9396.0,9420.0,14916.0,13528.0,11286.0
1390,blt,9227.0,9395.0,9706.0,14137.0,12980.0,10906.0
1391,blt,9460.0,9872.0,10280.0,14138.0,13528.0,11953.0
1392,blt,9304.0,9792.0,9922.0,15229.0,13071.0,11001.0
1393,blt,9458.0,9632.0,9777.0,14138.0,12614.0,10716.0
1394,blt,9922.0,10347.0,10781.0,13356.0,12981.0,11858.0
1395,blt,9999.0,10505.0,11066.0,13512.0,14169.0,12810.0
1396,blt,10075.0,10266.0,11066.0,12886.0,14170.0,13189.0
1397,blt,9687.0,9948.0,10494.0,12729.0,12797.0,11954.0
1398,blt,9298.0,9788.0,9919.0,14139.0,12524.0,10811.0
1399,blt,9296.0,9867.0,9918.0,14917.0,13621.0,11669.0
1400,blt,9606.0,10184.0,10420.0,14762.0,14718.0,12715.0
1401,blt,9450.0,9945.0,10205.0,14295.0,13530.0,11383.0
1402,blt,9293.0,9546.0,9916.0,13670.0,12890.0,11098.0
1403,blt,9373.0,9866.0,10205.0,13826.0,14353.0,12810.0
1404,blt,9994.0,10660.0,10992.0,15230.0,16544.0,14900.0
1405,blt,9917.0,10343.0,10707.0,15385.0,14444.0,12524.0
1406,blt,9686.0,10185.0,10565.0,14606.0,14991.0,13190.0
1407,blt,9453.0,10027.0,10349.0,14294.0,14169.0,12333.0
1408,blt,9299.0,9549.0,9703.0,14761.0,12614.0,10525.0
1409,blt,9533.0,10107.0,10207.0,14761.0,14077.0,12333.0
1410,blt,10230.0,10820.0,11280.0,14449.0,14899.0,13664.0
1411,blt,10231.0,10583.0,10852.0,14760.0,14077.0,12333.0
1412,blt,9612.0,9950.0,10208.0,14448.0,13163.0,11477.0
1413,blt,9303.0,9712.0,9921.0,14759.0,12979.0,11096.0
1414,blt,9148.0,9553.0,9418.0,17547.0,13436.0,10334.0
1415,blt,9071.0,9634.0,9418.0,18929.0,13801.0,10525.0
1416,blt,9150.0,9635.0,9635.0,17700.0,13619.0,10905.0
1417,blt,9228.0,9714.0,9994.0,16774.0,15627.0,12426.0
1418,blt,9540.0,10033.0,10568.0,16927.0,17812.0,13662.0
1419,blt,9696.0,10271.0,11211.0,16772.0,18720.0,14420.0
1420,blt,9619.0,10350.0,11211.0,16154.0,18992.0,15179.0
1421,blt,9465.0,10114.0,10569.0,15999.0,17173.0,13850.0
1422,blt,9389.0,9796.0,9996.0,15379.0,13983.0,11666.0
1423,blt,9621.0,10115.0,10212.0,15067.0,13068.0,11285.0
1424,blt,10162.0,10589.0,10926.0,15533.0,14895.0,12900.0
1425,blt,10394.0,10984.0,11354.0,15843.0,15533.0,13375.0
1426,blt,10623.0,11299.0,11710.0,15533.0,15168.0,13280.0
1427,blt,10624.0,11142.0,11496.0,15222.0,14529.0,12995.0
1428,blt,10088.0,10671.0,10856.0,15066.0,14347.0,12614.0
1429,blt,10012.0,10435.0,10572.0,15222.0,14711.0,12804.0
1430,blt,10550.0,10986.0,11355.0,16304.0,15167.0,12899.0
1431,blt,10167.0,10828.0,11070.0,16304.0,14620.0,12043.0
1432,blt,9474.0,9961.0,10072.0,15221.0,13159.0,10713.0
1433,blt,9474.0,10041.0,10215.0,15530.0,13797.0,11569.0
1434,blt,9475.0,10199.0,10644.0,15684.0,15347.0,12898.0
1435,blt,9321.0,10199.0,10858.0,14908.0,14983.0,12898.0
1436,blt,9709.0,10121.0,10716.0,14131.0,14800.0,13182.0
1437,blt,9632.0,9964.0,10288.0,14287.0,14435.0,12707.0
1438,blt,9787.0,10201.0,10717.0,15218.0,14526.0,12422.0
1439,blt,10096.0,10675.0,11072.0,16146.0,15710.0,14983.0
1440,blt,9634.0,10282.0,10432.0,16608.0,15073.0,16214.0
1441,blt,9481.0,10046.0,10361.0,15372.0,13888.0,11758.0
1442,blt,9482.0,9888.0,10147.0,14441.0,13248.0,11282.0
1443,blt,9483.0,9730.0,9862.0,15060.0,12700.0,10807.0
1444,blt,9483.0,9968.0,10076.0,15524.0,13429.0,11186.0
1445,blt,9330.0,9889.0,9934.0,15832.0,13702.0,11280.0
1446,blt,9563.0,10048.0,10291.0,15368.0,14066.0,12040.0
1447,blt,9256.0,9891.0,9864.0,15985.0,13063.0,10806.0
1448,blt,9873.0,10366.0,10364.0,16754.0,14249.0,11660.0
1449,blt,9874.0,10602.0,10863.0,16600.0,15159.0,12987.0
1450,blt,9568.0,10209.0,10293.0,16445.0,13974.0,11659.0
1451,blt,9568.0,10209.0,10293.0,16445.0,13974.0,11659.0
1452,blt,9647.0,10368.0,10650.0,16444.0,14155.0,11849.0
1453,blt,9493.0,10053.0,10366.0,15982.0,14247.0,11943.0
1454,blt,9419.0,10132.0,10722.0,16289.0,15794.0,12323.0
1455,blt,9496.0,10133.0,10793.0,16596.0,16429.0,12512.0
1456,blt,9268.0,9740.0,9870.0,16133.0,14246.0,11373.0
1457,blt,9499.0,9979.0,10723.0,15979.0,15155.0,12795.0
1458,blt,9270.0,9900.0,10511.0,15978.0,16246.0,12699.0
1459,blt,9272.0,9665.0,10511.0,16131.0,16790.0,13173.0
1460,blt,9273.0,9744.0,10085.0,15669.0,15335.0,12415.0
1461,blt,9275.0,9667.0,10015.0,15822.0,13424.0,10898.0
1462,blt,9198.0,9825.0,9945.0,15821.0,13514.0,11087.0
1463,blt,9353.0,9984.0,10087.0,15821.0,13240.0,11276.0
1464,blt,9154.0,9477.0,9708.0,14603.0,15081.0,12522.0
1465,blt,8919.0,9318.0,9276.0,15227.0,14076.0,11667.0
1466,blt,8995.0,9317.0,9348.0,15692.0,13071.0,10335.0
1467,blt,8994.0,9236.0,9203.0,15071.0,13162.0,10620.0
1468,blt,9227.0,9794.0,9994.0,15071.0,13711.0,11953.0
1469,blt,9071.0,9395.0,9419.0,15228.0,12796.0,10050.0
1470,blt,9381.0,9713.0,9706.0,14138.0,11972.0,10431.0
1471,blt,10155.0,10744.0,11566.0,13669.0,14899.0,14804.0
1472,blt,9846.0,10268.0,10924.0,13042.0,13803.0,12619.0
1473,blt,9767.0,10188.0,10853.0,12729.0,14718.0,13854.0
1474,blt,9767.0,10029.0,10709.0,12101.0,13255.0,12429.0
1475,blt,9456.0,9949.0,10063.0,13199.0,12797.0,11287.0
1476,blt,9532.0,9947.0,10206.0,13981.0,13895.0,12238.0
1477,blt,9453.0,10027.0,10063.0,14606.0,13895.0,11288.0
1478,blt,9375.0,9867.0,9989.0,14606.0,13164.0,11383.0
1479,blt,9374.0,9786.0,9774.0,13826.0,12889.0,11383.0
1480,blt,9141.0,9787.0,10134.0,13669.0,13164.0,11858.0
1481,blt,9376.0,9868.0,10134.0,13513.0,13803.0,12524.0
1482,blt,9687.0,10107.0,10637.0,13669.0,14443.0,12904.0
1483,blt,9688.0,10186.0,10708.0,14137.0,14352.0,12714.0
1484,blt,9455.0,10029.0,10422.0,13825.0,14352.0,12904.0
1485,blt,9379.0,9711.0,9991.0,13825.0,13802.0,12047.0
1486,blt,9457.0,10030.0,10208.0,14293.0,12797.0,11382.0
1487,blt,9845.0,10584.0,11066.0,14604.0,14076.0,12332.0
1488,blt,9692.0,10110.0,10351.0,15227.0,13802.0,11856.0
1489,blt,9382.0,9792.0,9921.0,14759.0,13345.0,11572.0
1490,blt,9383.0,9634.0,9778.0,14603.0,13344.0,11477.0
1491,blt,9384.0,9714.0,9779.0,16001.0,13984.0,11667.0
1492,blt,9385.0,9794.0,9779.0,16001.0,13893.0,11667.0
1493,blt,9462.0,9953.0,10210.0,15845.0,14349.0,12141.0
1494,blt,9618.0,10113.0,10854.0,16309.0,18175.0,14515.0
1495,blt,9773.0,10587.0,11992.0,16772.0,21077.0,16791.0
1496,blt,10084.0,10824.0,12488.0,17081.0,21529.0,17075.0
1497,blt,9698.0,10510.0,11566.0,16462.0,19717.0,15463.0
1498,blt,9311.0,9956.0,10212.0,16925.0,17446.0,13186.0
1499,blt,9234.0,9719.0,9925.0,16307.0,14530.0,11855.0
1500,blt,9546.0,10037.0,10284.0,15223.0,12886.0,11285.0
1501,blt,10087.0,10512.0,10927.0,15533.0,13891.0,12139.0
1502,blt,10164.0,10748.0,11354.0,15532.0,15259.0,13470.0
1503,blt,10318.0,10985.0,11425.0,15222.0,15623.0,13754.0
1504,blt,10243.0,10985.0,11284.0,15222.0,14984.0,13089.0
1505,blt,10090.0,10592.0,10999.0,15221.0,14620.0,12614.0
1506,blt,9781.0,10356.0,10643.0,15221.0,14163.0,12234.0
1507,blt,9860.0,10436.0,10786.0,15221.0,14528.0,12708.0
1508,blt,10168.0,10751.0,11143.0,15220.0,15166.0,13753.0
1509,blt,9783.0,10279.0,10573.0,15375.0,13524.0,11569.0
1510,blt,9476.0,9962.0,10145.0,15529.0,13249.0,10903.0
1511,blt,9554.0,10121.0,10288.0,15529.0,14345.0,12138.0
1512,blt,9939.0,10358.0,10787.0,15374.0,14618.0,12517.0
1513,blt,10095.0,10438.0,10859.0,15219.0,14344.0,12802.0
1514,blt,9787.0,10281.0,10646.0,14907.0,14070.0,12612.0
1515,blt,9788.0,10360.0,10717.0,14907.0,13888.0,11852.0
1516,blt,9866.0,10360.0,10717.0,14907.0,13979.0,12232.0
1517,blt,9867.0,10361.0,10718.0,15217.0,13887.0,12611.0
1518,blt,9636.0,10046.0,10290.0,15372.0,15072.0,13371.0
1519,blt,9174.0,9493.0,9719.0,15061.0,14069.0,11946.0
1520,blt,9328.0,9730.0,9862.0,14904.0,12699.0,10712.0
1521,blt,9330.0,9731.0,9719.0,15524.0,13064.0,10807.0
1522,blt,9022.0,9415.0,9291.0,16295.0,12789.0,10236.0
1523,blt,9332.0,9812.0,9793.0,16448.0,13610.0,11470.0
1524,blt,9334.0,9733.0,9865.0,16601.0,13701.0,11280.0
1525,blt,9489.0,9892.0,10079.0,16908.0,13610.0,10995.0
1526,blt,9490.0,10209.0,10293.0,17060.0,13518.0,11089.0
1527,blt,9184.0,9974.0,9867.0,17213.0,12971.0,10330.0
1528,blt,9184.0,9974.0,9867.0,17213.0,12971.0,10330.0
1529,blt,9263.0,9817.0,9724.0,16751.0,13792.0,11089.0
1530,blt,9186.0,9660.0,9797.0,16597.0,13608.0,10805.0
1531,blt,9112.0,9660.0,9940.0,16288.0,12878.0,10235.0
1532,blt,9113.0,9661.0,10083.0,15826.0,13972.0,10993.0
1533,blt,9191.0,9584.0,9870.0,15517.0,13881.0,11088.0
1534,blt,9346.0,9742.0,10084.0,15670.0,14517.0,11847.0
1535,blt,9193.0,9822.0,10013.0,15824.0,15791.0,12321.0
1536,blt,9041.0,9507.0,10014.0,15515.0,15699.0,11941.0
1537,blt,9120.0,9508.0,9801.0,15051.0,14425.0,11562.0
1538,blt,9198.0,9745.0,10086.0,15668.0,13970.0,11561.0
1539,blt,9276.0,9904.0,9803.0,15821.0,13150.0,10898.0
1540,blt,9431.0,9905.0,10016.0,15974.0,13240.0,11276.0
1541,blt,9077.0,9320.0,9350.0,15226.0,12979.0,10430.0
1542,blt,9154.0,9398.0,9422.0,15846.0,13436.0,10905.0
1543,blt,8764.0,9318.0,9061.0,16620.0,13254.0,10240.0
1544,blt,9074.0,9318.0,9421.0,15847.0,13527.0,10715.0
1545,blt,9307.0,9874.0,9852.0,15070.0,13802.0,11476.0
1546,blt,8917.0,9236.0,9492.0,13825.0,13071.0,11096.0
1547,blt,9461.0,9953.0,10066.0,14137.0,13894.0,11857.0
1548,blt,10388.0,11217.0,12134.0,14760.0,16541.0,15752.0
1549,blt,9691.0,10349.0,10710.0,13042.0,14443.0,13568.0
1550,blt,9691.0,10268.0,11353.0,12886.0,14443.0,13568.0
1551,blt,9846.0,10110.0,10709.0,12415.0,13255.0,12524.0
1552,blt,9379.0,9949.0,10279.0,13041.0,12979.0,12047.0
1553,blt,9300.0,9789.0,9848.0,14137.0,12888.0,11573.0
1554,blt,9378.0,9631.0,9704.0,14449.0,13437.0,10906.0
1555,blt,9609.0,10107.0,10493.0,13981.0,14077.0,12714.0
1556,blt,9687.0,10028.0,10565.0,13199.0,14169.0,12904.0
1557,blt,9609.0,10028.0,10350.0,13199.0,13163.0,11953.0
1558,blt,9688.0,10107.0,10350.0,13041.0,13529.0,12428.0
1559,blt,9998.0,10663.0,11351.0,13825.0,14808.0,13759.0
1560,blt,9612.0,9949.0,10279.0,13981.0,13894.0,12142.0
1561,blt,9380.0,9871.0,10208.0,13824.0,13711.0,12237.0
1562,blt,9536.0,9950.0,10423.0,13512.0,14351.0,13473.0
1563,blt,9148.0,9553.0,9706.0,14292.0,12979.0,11096.0
1564,blt,9226.0,9554.0,9635.0,15070.0,13344.0,10906.0
1565,blt,9460.0,9793.0,9779.0,15070.0,13070.0,11001.0
1566,blt,9461.0,10033.0,10067.0,14447.0,13435.0,11667.0
1567,blt,9307.0,9953.0,10138.0,15381.0,13162.0,11096.0
1568,blt,9541.0,9953.0,10353.0,15225.0,14166.0,12141.0
1569,blt,9541.0,10034.0,10282.0,14758.0,14166.0,11950.0
1570,blt,9697.0,10192.0,10640.0,15380.0,14805.0,12996.0
1571,blt,9852.0,10588.0,11638.0,16308.0,18174.0,14989.0
1572,blt,9853.0,10668.0,12135.0,16771.0,19717.0,15748.0
1573,blt,9390.0,10352.0,11354.0,17388.0,18627.0,14419.0
1574,blt,9312.0,9878.0,10355.0,17079.0,15443.0,12425.0
1575,blt,9158.0,9640.0,9711.0,17540.0,13708.0,10524.0
1576,blt,9159.0,9720.0,10070.0,16460.0,14256.0,11760.0
1577,blt,9702.0,10117.0,10427.0,15066.0,13433.0,11760.0
1578,blt,10088.0,10591.0,10998.0,15222.0,14164.0,12424.0
1579,blt,10165.0,10985.0,11567.0,15065.0,15714.0,14322.0
